"use_type_path";"attribute_name";"value_name";"external_id"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH308";"ter_attr_cultivo_4_variedad__especie__tipo_val_2328"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH309";"ter_attr_cultivo_4_variedad__especie__tipo_val_2329"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH311V";"ter_attr_cultivo_4_variedad__especie__tipo_val_2330"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH312";"ter_attr_cultivo_4_variedad__especie__tipo_val_2331"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH314";"ter_attr_cultivo_4_variedad__especie__tipo_val_2332"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH315";"ter_attr_cultivo_4_variedad__especie__tipo_val_2333"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH403";"ter_attr_cultivo_4_variedad__especie__tipo_val_2334"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH406";"ter_attr_cultivo_4_variedad__especie__tipo_val_2335"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH407";"ter_attr_cultivo_4_variedad__especie__tipo_val_2336"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH508";"ter_attr_cultivo_4_variedad__especie__tipo_val_2337"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH510W";"ter_attr_cultivo_4_variedad__especie__tipo_val_2338"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH511";"ter_attr_cultivo_4_variedad__especie__tipo_val_2339"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH512";"ter_attr_cultivo_4_variedad__especie__tipo_val_2340"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH513";"ter_attr_cultivo_4_variedad__especie__tipo_val_2341"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH612";"ter_attr_cultivo_4_variedad__especie__tipo_val_2342"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH616";"ter_attr_cultivo_4_variedad__especie__tipo_val_2343"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH618";"ter_attr_cultivo_4_variedad__especie__tipo_val_2344"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH619";"ter_attr_cultivo_4_variedad__especie__tipo_val_2345"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH620";"ter_attr_cultivo_4_variedad__especie__tipo_val_2346"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH622";"ter_attr_cultivo_4_variedad__especie__tipo_val_2347"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH623";"ter_attr_cultivo_4_variedad__especie__tipo_val_2348"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH624";"ter_attr_cultivo_4_variedad__especie__tipo_val_2349"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH712";"ter_attr_cultivo_4_variedad__especie__tipo_val_2350"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH714";"ter_attr_cultivo_4_variedad__especie__tipo_val_2351"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH715";"ter_attr_cultivo_4_variedad__especie__tipo_val_2352"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH716";"ter_attr_cultivo_4_variedad__especie__tipo_val_2353"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH718";"ter_attr_cultivo_4_variedad__especie__tipo_val_2354"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH719";"ter_attr_cultivo_4_variedad__especie__tipo_val_2355"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISH721";"ter_attr_cultivo_4_variedad__especie__tipo_val_2356"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISIA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2357"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISIGNI CS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2358"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISLANDO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2359"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISMANGA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2360"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISMERI";"ter_attr_cultivo_4_variedad__especie__tipo_val_2361"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISORA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2362"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISOTTO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2363"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISPACO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2364"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISTELIA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2365"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISTEO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2366"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISULEA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2367"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISX16303";"ter_attr_cultivo_4_variedad__especie__tipo_val_2368"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISX17201";"ter_attr_cultivo_4_variedad__especie__tipo_val_2369"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISX18P22";"ter_attr_cultivo_4_variedad__especie__tipo_val_2370"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ISX18P32";"ter_attr_cultivo_4_variedad__especie__tipo_val_2371"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ITAK";"ter_attr_cultivo_4_variedad__especie__tipo_val_2372"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"ITEA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2373"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"IVOLA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2374"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"IVORY";"ter_attr_cultivo_4_variedad__especie__tipo_val_2375"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"IXABEL";"ter_attr_cultivo_4_variedad__especie__tipo_val_2376"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"IXABEL YG";"ter_attr_cultivo_4_variedad__especie__tipo_val_2377"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"IXTORIA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2378"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"IZABETA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2379"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"IZIJET";"ter_attr_cultivo_4_variedad__especie__tipo_val_2380"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"IZZLI";"ter_attr_cultivo_4_variedad__especie__tipo_val_2381"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"IZZLI YG";"ter_attr_cultivo_4_variedad__especie__tipo_val_2382"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"J9616ZKDDZ";"ter_attr_cultivo_4_variedad__especie__tipo_val_2383"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"J9899ZKDDZ";"ter_attr_cultivo_4_variedad__especie__tipo_val_2384"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JABLAN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2385"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JACUZI";"ter_attr_cultivo_4_variedad__especie__tipo_val_2386"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JAKLEEN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2387"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JAKOBO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2388"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JAM";"ter_attr_cultivo_4_variedad__especie__tipo_val_2389"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JAMES";"ter_attr_cultivo_4_variedad__especie__tipo_val_2390"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JAMESON";"ter_attr_cultivo_4_variedad__especie__tipo_val_2391"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JANEEN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2392"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JANERO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2393"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JANIVO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2394"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JARDINERO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2395"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JASINTO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2396"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JAVA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2397"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JAVELO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2398"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JAZZI CS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2399"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JEFF";"ter_attr_cultivo_4_variedad__especie__tipo_val_2400"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JENA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2401"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JENNIFER";"ter_attr_cultivo_4_variedad__especie__tipo_val_2402"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JENSEN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2403"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JERICHO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2404"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JERSEY";"ter_attr_cultivo_4_variedad__especie__tipo_val_2405"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JESKO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2406"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JETA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2407"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JETLI";"ter_attr_cultivo_4_variedad__especie__tipo_val_2408"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JIGGLE";"ter_attr_cultivo_4_variedad__especie__tipo_val_2409"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JIMINY";"ter_attr_cultivo_4_variedad__especie__tipo_val_2410"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JODIE";"ter_attr_cultivo_4_variedad__especie__tipo_val_2411"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JOHN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2412"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JOKARI CS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2413"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JOLIVETTE";"ter_attr_cultivo_4_variedad__especie__tipo_val_2414"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JOLLY";"ter_attr_cultivo_4_variedad__especie__tipo_val_2415"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JOURNEY";"ter_attr_cultivo_4_variedad__especie__tipo_val_2416"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JOUVENCE";"ter_attr_cultivo_4_variedad__especie__tipo_val_2417"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JOY";"ter_attr_cultivo_4_variedad__especie__tipo_val_2418"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JOYYO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2419"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JUDOKA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2420"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JUHAS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2421"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JUMANJI";"ter_attr_cultivo_4_variedad__especie__tipo_val_2422"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JUMBO 48";"ter_attr_cultivo_4_variedad__especie__tipo_val_2423"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JUMPER";"ter_attr_cultivo_4_variedad__especie__tipo_val_2424"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JURENGA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2425"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JUSTICE";"ter_attr_cultivo_4_variedad__especie__tipo_val_2426"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JUSTINA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2427"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JUSTY";"ter_attr_cultivo_4_variedad__especie__tipo_val_2428"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JUVENTO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2429"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JUXXIN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2430"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"JÁZMIN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2431"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"K423XK441";"ter_attr_cultivo_4_variedad__especie__tipo_val_2432"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"K424XK441";"ter_attr_cultivo_4_variedad__especie__tipo_val_2433"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"K445XK450";"ter_attr_cultivo_4_variedad__especie__tipo_val_2434"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KABARDI";"ter_attr_cultivo_4_variedad__especie__tipo_val_2435"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KABARETTO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2436"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KABRILLAS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2437"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KABRIOS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2438"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KADRICORN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2439"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KADRYL";"ter_attr_cultivo_4_variedad__especie__tipo_val_2440"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KALAARI";"ter_attr_cultivo_4_variedad__especie__tipo_val_2441"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KALABRE";"ter_attr_cultivo_4_variedad__especie__tipo_val_2442"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KALENDULA YG";"ter_attr_cultivo_4_variedad__especie__tipo_val_2443"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KALIOPI";"ter_attr_cultivo_4_variedad__especie__tipo_val_2444"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KALIPSO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2445"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KALKUTA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2446"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KALUMET";"ter_attr_cultivo_4_variedad__especie__tipo_val_2447"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KALYTEROS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2448"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAM";"ter_attr_cultivo_4_variedad__especie__tipo_val_2449"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAMARIA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2450"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAMISETAS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2451"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAMPARIS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2452"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAMPIUS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2453"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAMPONI CS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2454"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KANAVERAL";"ter_attr_cultivo_4_variedad__especie__tipo_val_2455"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KANELA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2456"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KANKYO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2457"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KANOES";"ter_attr_cultivo_4_variedad__especie__tipo_val_2458"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KANONIER";"ter_attr_cultivo_4_variedad__especie__tipo_val_2459"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KANU";"ter_attr_cultivo_4_variedad__especie__tipo_val_2460"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KANYONS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2461"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAPITOLIS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2462"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAPORAL";"ter_attr_cultivo_4_variedad__especie__tipo_val_2463"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAPRILIAS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2464"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAPRISSE";"ter_attr_cultivo_4_variedad__especie__tipo_val_2465"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARACHO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2466"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARATE";"ter_attr_cultivo_4_variedad__especie__tipo_val_2467"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARDIGAN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2468"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARDIN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2469"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAREDI CS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2470"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARIBIKO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2471"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARIBOUS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2472"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARIOKAS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2473"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARISMO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2474"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARNAK";"ter_attr_cultivo_4_variedad__especie__tipo_val_2475"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARNEVALIS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2476"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARPATIS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2477"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARTAGOS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2478"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARTELO DUO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2479"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KARTER YG";"ter_attr_cultivo_4_variedad__especie__tipo_val_2480"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KASANO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2481"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KASERI CS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2482"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KASPIKO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2483"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KASSIOPEA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2484"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KATARI CS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2485"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KATARSIS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2486"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KATEDRAL";"ter_attr_cultivo_4_variedad__especie__tipo_val_2487"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KATHEDRALIS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2488"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAWAXX";"ter_attr_cultivo_4_variedad__especie__tipo_val_2489"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KAYRAS YG";"ter_attr_cultivo_4_variedad__especie__tipo_val_2490"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KB2704";"ter_attr_cultivo_4_variedad__especie__tipo_val_2491"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KEANO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2492"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KEBEOS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2493"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KECLEON";"ter_attr_cultivo_4_variedad__especie__tipo_val_2494"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KEDIRO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2495"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KEFIEROS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2496"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KEFRANCOS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2497"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KEFRANCOS YG";"ter_attr_cultivo_4_variedad__especie__tipo_val_2498"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KEITO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2499"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KELINDOS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2500"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KELTICO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2501"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KELTIKUS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2502"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KENDJI";"ter_attr_cultivo_4_variedad__especie__tipo_val_2503"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KENEZ DUO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2504"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KENOBIS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2505"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KENORA SG";"ter_attr_cultivo_4_variedad__especie__tipo_val_2506"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KENTOS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2507"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KENÉZ";"ter_attr_cultivo_4_variedad__especie__tipo_val_2508"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KEOPS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2509"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KERALA";"ter_attr_cultivo_4_variedad__especie__tipo_val_2510"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KERAVNOS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2511"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KERBANIS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2512"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KERBEROS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2513"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KERDOS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2514"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KERIDOS YG";"ter_attr_cultivo_4_variedad__especie__tipo_val_2515"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KEROZEN";"ter_attr_cultivo_4_variedad__especie__tipo_val_2516"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KERVELI";"ter_attr_cultivo_4_variedad__especie__tipo_val_2517"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KESAKO";"ter_attr_cultivo_4_variedad__especie__tipo_val_2518"
"Farming/Cereals/MAÍZ";"Variedad/ Especie/ Tipo";"KESILOS";"ter_attr_cultivo_4_variedad__especie__tipo_val_2519"
