"use_type_path";"attribute_name"
"Farming/Cereals/ALPISTE";"Integrado"
"Farming/Other/TRANQUILLÓN";"Variedad/ Especie/ Tipo"
"Farming/Other/TRANQUILLÓN";"Admisible Ayudas Asociadas"
"Farming/Other/TRANQUILLÓN";"Vinificable"
"Farming/Other/TRANQUILLÓN";"Integrado"
"Farming/Cereals/TRITICALE";"Variedad/ Especie/ Tipo"
"Farming/Cereals/TRITICALE";"Admisible Ayudas Asociadas"
"Farming/Cereals/TRITICALE";"Vinificable"
"Farming/Cereals/TRITICALE";"Integrado"
"Farming/Cereals/TRITORDEUM";"Variedad/ Especie/ Tipo"
"Farming/Cereals/TRITORDEUM";"Admisible Ayudas Asociadas"
"Farming/Cereals/TRITORDEUM";"Vinificable"
"Farming/Cereals/TRITORDEUM";"Integrado"
"Farming/Cereals/TEFF";"Variedad/ Especie/ Tipo"
"Farming/Cereals/TEFF";"Admisible Ayudas Asociadas"
"Farming/Cereals/TEFF";"Vinificable"
"Farming/Cereals/TEFF";"Integrado"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Variedad/ Especie/ Tipo"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Admisible Ayudas Asociadas"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Vinificable"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Integrado"
"Farming/Unproductive/BARBECHO MEDIOAMBIENTAL";"Variedad/ Especie/ Tipo"
"Farming/Unproductive/BARBECHO MEDIOAMBIENTAL";"Admisible Ayudas Asociadas"
"Farming/Unproductive/BARBECHO MEDIOAMBIENTAL";"Vinificable"
"Farming/Unproductive/BARBECHO MEDIOAMBIENTAL";"Integrado"
"Farming/Oilseeds and Industrial/GIRASOL";"Variedad/ Especie/ Tipo"
"Farming/Oilseeds and Industrial/GIRASOL";"Admisible Ayudas Asociadas"
"Farming/Oilseeds and Industrial/GIRASOL";"Vinificable"
"Farming/Oilseeds and Industrial/GIRASOL";"Integrado"
"Farming/Legumes (grain)/SOJA";"Variedad/ Especie/ Tipo"
"Farming/Legumes (grain)/SOJA";"Admisible Ayudas Asociadas"
"Farming/Legumes (grain)/SOJA";"Vinificable"
"Farming/Legumes (grain)/SOJA";"Integrado"
"Farming/Oilseeds and Industrial/COLZA";"Variedad/ Especie/ Tipo"
"Farming/Oilseeds and Industrial/COLZA";"Admisible Ayudas Asociadas"
"Farming/Oilseeds and Industrial/COLZA";"Vinificable"
"Farming/Oilseeds and Industrial/COLZA";"Integrado"
"Farming/Oilseeds and Industrial/CAMELINA";"Variedad/ Especie/ Tipo"
"Farming/Oilseeds and Industrial/CAMELINA";"Admisible Ayudas Asociadas"
"Farming/Oilseeds and Industrial/CAMELINA";"Vinificable"
"Farming/Oilseeds and Industrial/CAMELINA";"Integrado"
"Farming/Legumes (grain)/GUISANTE";"Variedad/ Especie/ Tipo"
"Farming/Legumes (grain)/GUISANTE";"Admisible Ayudas Asociadas"
"Farming/Legumes (grain)/GUISANTE";"Vinificable"
"Farming/Legumes (grain)/GUISANTE";"Integrado"
"Farming/Legumes (grain)/HABA";"Variedad/ Especie/ Tipo"
"Farming/Legumes (grain)/HABA";"Admisible Ayudas Asociadas"
"Farming/Legumes (grain)/HABA";"Vinificable"
"Farming/Legumes (grain)/HABA";"Integrado"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Variedad/ Especie/ Tipo"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Admisible Ayudas Asociadas"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Vinificable"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Integrado"
"Farming/Legumes (grain)/ALUBIA";"Variedad/ Especie/ Tipo"
"Farming/Legumes (grain)/ALUBIA";"Admisible Ayudas Asociadas"
"Farming/Legumes (grain)/ALUBIA";"Vinificable"
"Farming/Legumes (grain)/ALUBIA";"Integrado"
"Farming/Legumes (grain)/GARBANZO";"Variedad/ Especie/ Tipo"
"Farming/Legumes (grain)/GARBANZO";"Admisible Ayudas Asociadas"
"Farming/Legumes (grain)/GARBANZO";"Vinificable"
"Farming/Legumes (grain)/GARBANZO";"Integrado"
"Farming/Legumes (grain)/LENTEJA";"Variedad/ Especie/ Tipo"
"Farming/Legumes (grain)/LENTEJA";"Admisible Ayudas Asociadas"
"Farming/Legumes (grain)/LENTEJA";"Vinificable"
"Farming/Legumes (grain)/LENTEJA";"Integrado"
"Farming/Forage and Fodder/VEZA";"Variedad/ Especie/ Tipo"
"Farming/Forage and Fodder/VEZA";"Admisible Ayudas Asociadas"
"Farming/Forage and Fodder/VEZA";"Vinificable"
"Farming/Forage and Fodder/VEZA";"Integrado"
"Farming/Forage and Fodder/YEROS";"Variedad/ Especie/ Tipo"
"Farming/Forage and Fodder/YEROS";"Admisible Ayudas Asociadas"
"Farming/Forage and Fodder/YEROS";"Vinificable"
"Farming/Forage and Fodder/YEROS";"Integrado"
"Farming/Forage and Fodder/ALFALFA";"Variedad/ Especie/ Tipo"
"Farming/Forage and Fodder/ALFALFA";"Admisible Ayudas Asociadas"
"Farming/Forage and Fodder/ALFALFA";"Vinificable"
"Farming/Forage and Fodder/ALFALFA";"Integrado"
"Farming/Forage and Fodder/ALHOLVA";"Variedad/ Especie/ Tipo"
"Farming/Forage and Fodder/ALHOLVA";"Admisible Ayudas Asociadas"
"Farming/Forage and Fodder/ALHOLVA";"Vinificable"
"Farming/Forage and Fodder/ALHOLVA";"Integrado"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Variedad/ Especie/ Tipo"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Admisible Ayudas Asociadas"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Vinificable"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Integrado"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Variedad/ Especie/ Tipo"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Admisible Ayudas Asociadas"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Vinificable"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Integrado"
"Farming/Forage and Fodder/ESPARCETA";"Variedad/ Especie/ Tipo"
"Farming/Forage and Fodder/ESPARCETA";"Admisible Ayudas Asociadas"
"Farming/Forage and Fodder/ESPARCETA";"Vinificable"
"Farming/Forage and Fodder/ESPARCETA";"Integrado"
"Farming/Other/FESTUCA";"Variedad/ Especie/ Tipo"
"Farming/Other/FESTUCA";"Admisible Ayudas Asociadas"
"Farming/Other/FESTUCA";"Vinificable"
"Farming/Other/FESTUCA";"Integrado"
"Farming/Other/RAYGRASS PERENNE";"Variedad/ Especie/ Tipo"
"Farming/Other/RAYGRASS PERENNE";"Admisible Ayudas Asociadas"
"Farming/Other/RAYGRASS PERENNE";"Vinificable"
"Farming/Other/RAYGRASS PERENNE";"Integrado"
"Farming/Other/AGROSTIS";"Variedad/ Especie/ Tipo"
"Farming/Other/AGROSTIS";"Admisible Ayudas Asociadas"
"Farming/Other/AGROSTIS";"Vinificable"
"Farming/Other/AGROSTIS";"Integrado"
"Farming/Other/ARRHENATHERUM";"Variedad/ Especie/ Tipo"
"Farming/Other/ARRHENATHERUM";"Admisible Ayudas Asociadas"
"Farming/Other/ARRHENATHERUM";"Vinificable"
"Farming/Other/ARRHENATHERUM";"Integrado"
"Farming/Other/DACTILO";"Variedad/ Especie/ Tipo"
"Farming/Other/DACTILO";"Admisible Ayudas Asociadas"
"Farming/Other/DACTILO";"Vinificable"
"Farming/Other/DACTILO";"Integrado"
"Farming/Other/FLEO";"Variedad/ Especie/ Tipo"
"Farming/Other/FLEO";"Admisible Ayudas Asociadas"
"Farming/Other/FLEO";"Vinificable"
"Farming/Other/FLEO";"Integrado"
"Farming/Other/POA";"Variedad/ Especie/ Tipo"
"Farming/Other/POA";"Admisible Ayudas Asociadas"
"Farming/Other/POA";"Vinificable"
"Farming/Other/POA";"Integrado"
"Farming/Forage and Fodder/ZULLA";"Variedad/ Especie/ Tipo"
"Farming/Forage and Fodder/ZULLA";"Admisible Ayudas Asociadas"
"Farming/Forage and Fodder/ZULLA";"Vinificable"
"Farming/Forage and Fodder/ZULLA";"Integrado"
"Farming/Legumes (grain)/TRÉBOL";"Variedad/ Especie/ Tipo"
"Farming/Legumes (grain)/TRÉBOL";"Admisible Ayudas Asociadas"
"Farming/Legumes (grain)/TRÉBOL";"Vinificable"
"Farming/Legumes (grain)/TRÉBOL";"Integrado"
"Farming/Other/RAYGRASS ANUAL";"Variedad/ Especie/ Tipo"
"Farming/Other/RAYGRASS ANUAL";"Admisible Ayudas Asociadas"
"Farming/Other/RAYGRASS ANUAL";"Vinificable"
"Farming/Other/RAYGRASS ANUAL";"Integrado"
"Farming/Cereals/ARROZ";"Variedad/ Especie/ Tipo"
"Farming/Cereals/ARROZ";"Admisible Ayudas Asociadas"
"Farming/Cereals/ARROZ";"Vinificable"
"Farming/Cereals/ARROZ";"Integrado"
"Farming/Industrial crops/ALGODÓN";"Variedad/ Especie/ Tipo"
"Farming/Industrial crops/ALGODÓN";"Admisible Ayudas Asociadas"
"Farming/Industrial crops/ALGODÓN";"Vinificable"
"Farming/Industrial crops/ALGODÓN";"Integrado"
"Farming/Sugar crops/REMOLACHA";"Variedad/ Especie/ Tipo"
"Farming/Sugar crops/REMOLACHA";"Admisible Ayudas Asociadas"
"Farming/Sugar crops/REMOLACHA";"Vinificable"
"Farming/Sugar crops/REMOLACHA";"Integrado"
"Farming/Industrial crops/TABACO";"Variedad/ Especie/ Tipo"
"Farming/Industrial crops/TABACO";"Admisible Ayudas Asociadas"
"Farming/Industrial crops/TABACO";"Vinificable"
"Farming/Industrial crops/TABACO";"Integrado"
"Farming/Fruit trees (non-citrus)/LÚPULO";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/LÚPULO";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/LÚPULO";"Vinificable"
"Farming/Fruit trees (non-citrus)/LÚPULO";"Integrado"
"Farming/Industrial crops/LINO";"Variedad/ Especie/ Tipo"
"Farming/Industrial crops/LINO";"Admisible Ayudas Asociadas"
"Farming/Industrial crops/LINO";"Vinificable"
"Farming/Industrial crops/LINO";"Integrado"
"Farming/Industrial crops/CÁÑAMO";"Variedad/ Especie/ Tipo"
"Farming/Industrial crops/CÁÑAMO";"Admisible Ayudas Asociadas"
"Farming/Industrial crops/CÁÑAMO";"Vinificable"
"Farming/Industrial crops/CÁÑAMO";"Integrado"
"Farming/Legumes (grain)/CACAHUETE";"Variedad/ Especie/ Tipo"
"Farming/Legumes (grain)/CACAHUETE";"Admisible Ayudas Asociadas"
"Farming/Legumes (grain)/CACAHUETE";"Vinificable"
"Farming/Legumes (grain)/CACAHUETE";"Integrado"
"Farming/Oilseeds and Industrial/CÁRTAMO";"Variedad/ Especie/ Tipo"
"Farming/Oilseeds and Industrial/CÁRTAMO";"Admisible Ayudas Asociadas"
"Farming/Oilseeds and Industrial/CÁRTAMO";"Vinificable"
"Farming/Oilseeds and Industrial/CÁRTAMO";"Integrado"
"Farming/Other/CHUFA";"Variedad/ Especie/ Tipo"
"Farming/Other/CHUFA";"Admisible Ayudas Asociadas"
"Farming/Other/CHUFA";"Vinificable"
"Farming/Other/CHUFA";"Integrado"
"Farming/Other/REGALIZ";"Variedad/ Especie/ Tipo"
"Farming/Other/REGALIZ";"Admisible Ayudas Asociadas"
"Farming/Other/REGALIZ";"Vinificable"
"Farming/Other/REGALIZ";"Integrado"
"Farming/Ornamentals and Flowers/FLORES";"Variedad/ Especie/ Tipo"
"Farming/Ornamentals and Flowers/FLORES";"Admisible Ayudas Asociadas"
"Farming/Ornamentals and Flowers/FLORES";"Vinificable"
"Farming/Ornamentals and Flowers/FLORES";"Integrado"
"Farming/Vegetables/ROMANESCU";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/ROMANESCU";"Admisible Ayudas Asociadas"
"Farming/Vegetables/ROMANESCU";"Vinificable"
"Farming/Vegetables/ROMANESCU";"Integrado"
"Farming/Other/ESPECIES AROMÁTICAS HERBÁCEAS";"Variedad/ Especie/ Tipo"
"Farming/Other/ESPECIES AROMÁTICAS HERBÁCEAS";"Admisible Ayudas Asociadas"
"Farming/Other/ESPECIES AROMÁTICAS HERBÁCEAS";"Vinificable"
"Farming/Other/ESPECIES AROMÁTICAS HERBÁCEAS";"Integrado"
"Farming/Mushrooms/SETAS";"Variedad/ Especie/ Tipo"
"Farming/Mushrooms/SETAS";"Admisible Ayudas Asociadas"
"Farming/Mushrooms/SETAS";"Vinificable"
"Farming/Mushrooms/SETAS";"Integrado"
"Farming/Tubers and Roots/PATATA";"Variedad/ Especie/ Tipo"
"Farming/Tubers and Roots/PATATA";"Admisible Ayudas Asociadas"
"Farming/Tubers and Roots/PATATA";"Vinificable"
"Farming/Tubers and Roots/PATATA";"Integrado"
"Farming/Fruit trees (non-citrus)/OLIVO";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/OLIVO";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/OLIVO";"Vinificable"
"Farming/Fruit trees (non-citrus)/OLIVO";"Integrado"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/VIÑA";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/VIÑA";"Vinificable"
"Farming/Fruit trees (non-citrus)/VIÑA";"Integrado"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo"
"Farming/Orchards and Nuts/ALMENDRO";"Admisible Ayudas Asociadas"
"Farming/Orchards and Nuts/ALMENDRO";"Vinificable"
"Farming/Orchards and Nuts/ALMENDRO";"Integrado"
"Farming/Fruit trees (non-citrus)/MELOCOTONERO";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/MELOCOTONERO";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/MELOCOTONERO";"Vinificable"
"Farming/Fruit trees (non-citrus)/MELOCOTONERO";"Integrado"
"Farming/Fruit trees (non-citrus)/NECTARINO";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/NECTARINO";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/NECTARINO";"Vinificable"
"Farming/Fruit trees (non-citrus)/NECTARINO";"Integrado"
"Farming/Fruit trees (non-citrus)/ALBARICOQUERO";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/ALBARICOQUERO";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/ALBARICOQUERO";"Vinificable"
"Farming/Fruit trees (non-citrus)/ALBARICOQUERO";"Integrado"
"Farming/Fruit trees (non-citrus)/PERAL";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/PERAL";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/PERAL";"Vinificable"
"Farming/Fruit trees (non-citrus)/PERAL";"Integrado"
"Farming/Fruit trees (non-citrus)/MANZANO";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/MANZANO";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/MANZANO";"Vinificable"
"Farming/Fruit trees (non-citrus)/MANZANO";"Integrado"
"Farming/Fruit trees (non-citrus)/CEREZO";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/CEREZO";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/CEREZO";"Vinificable"
"Farming/Fruit trees (non-citrus)/CEREZO";"Integrado"
"Farming/Fruit trees (non-citrus)/CIRUELO";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/CIRUELO";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/CIRUELO";"Vinificable"
"Farming/Fruit trees (non-citrus)/CIRUELO";"Integrado"
"Farming/Woody others/NOGAL";"Variedad/ Especie/ Tipo"
"Farming/Woody others/NOGAL";"Admisible Ayudas Asociadas"
"Farming/Woody others/NOGAL";"Vinificable"
"Farming/Woody others/NOGAL";"Integrado"
"Farming/Fruit trees (non-citrus)/OTROS FRUTALES";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/OTROS FRUTALES";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/OTROS FRUTALES";"Vinificable"
"Farming/Fruit trees (non-citrus)/OTROS FRUTALES";"Integrado"
"Farming/Woody others/CHOPO";"Variedad/ Especie/ Tipo"
"Farming/Woody others/CHOPO";"Admisible Ayudas Asociadas"
"Farming/Woody others/CHOPO";"Vinificable"
"Farming/Woody others/CHOPO";"Integrado"
"Farming/Woody others/CASTAÑO";"Variedad/ Especie/ Tipo"
"Farming/Woody others/CASTAÑO";"Admisible Ayudas Asociadas"
"Farming/Woody others/CASTAÑO";"Vinificable"
"Farming/Woody others/CASTAÑO";"Integrado"
"Farming/Fruit trees (non-citrus)/ESPECIES AROMÁTICAS LEÑOSAS";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/ESPECIES AROMÁTICAS LEÑOSAS";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/ESPECIES AROMÁTICAS LEÑOSAS";"Vinificable"
"Farming/Fruit trees (non-citrus)/ESPECIES AROMÁTICAS LEÑOSAS";"Integrado"
"Farming/Ornamentals and Flowers/VIVERO - PRODUCTOR MVR";"Variedad/ Especie/ Tipo"
"Farming/Ornamentals and Flowers/VIVERO - PRODUCTOR MVR";"Admisible Ayudas Asociadas"
"Farming/Ornamentals and Flowers/VIVERO - PRODUCTOR MVR";"Vinificable"
"Farming/Ornamentals and Flowers/VIVERO - PRODUCTOR MVR";"Integrado"
"Farming/Fruit trees (non-citrus)/VIÑA - OLIVAR";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/VIÑA - OLIVAR";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/VIÑA - OLIVAR";"Vinificable"
"Farming/Fruit trees (non-citrus)/VIÑA - OLIVAR";"Integrado"
"Farming/Tubers and Roots/BONIATO";"Variedad/ Especie/ Tipo"
"Farming/Tubers and Roots/BONIATO";"Admisible Ayudas Asociadas"
"Farming/Tubers and Roots/BONIATO";"Vinificable"
"Farming/Tubers and Roots/BONIATO";"Integrado"
"Farming/Orchards and Nuts/ALGARROBO";"Variedad/ Especie/ Tipo"
"Farming/Orchards and Nuts/ALGARROBO";"Admisible Ayudas Asociadas"
"Farming/Orchards and Nuts/ALGARROBO";"Vinificable"
"Farming/Orchards and Nuts/ALGARROBO";"Integrado"
"Farming/Woody others/AVELLANO";"Variedad/ Especie/ Tipo"
"Farming/Woody others/AVELLANO";"Admisible Ayudas Asociadas"
"Farming/Woody others/AVELLANO";"Vinificable"
"Farming/Woody others/AVELLANO";"Integrado"
"Farming/Orchards and Nuts/PISTACHO";"Variedad/ Especie/ Tipo"
"Farming/Orchards and Nuts/PISTACHO";"Admisible Ayudas Asociadas"
"Farming/Orchards and Nuts/PISTACHO";"Vinificable"
"Farming/Orchards and Nuts/PISTACHO";"Integrado"
"Farming/Orchards and Nuts/FRUTOS DE CÁSCARA";"Variedad/ Especie/ Tipo"
"Farming/Orchards and Nuts/FRUTOS DE CÁSCARA";"Admisible Ayudas Asociadas"
"Farming/Orchards and Nuts/FRUTOS DE CÁSCARA";"Vinificable"
"Farming/Orchards and Nuts/FRUTOS DE CÁSCARA";"Integrado"
"Farming/Industrial crops/ADORMIDERA";"Variedad/ Especie/ Tipo"
"Farming/Industrial crops/ADORMIDERA";"Admisible Ayudas Asociadas"
"Farming/Industrial crops/ADORMIDERA";"Vinificable"
"Farming/Industrial crops/ADORMIDERA";"Integrado"
"Farming/Industrial crops/HIERBA CINTA";"Variedad/ Especie/ Tipo"
"Farming/Industrial crops/HIERBA CINTA";"Admisible Ayudas Asociadas"
"Farming/Industrial crops/HIERBA CINTA";"Vinificable"
"Farming/Industrial crops/HIERBA CINTA";"Integrado"
"Farming/Industrial crops/ABACA ALIAS MANILA";"Variedad/ Especie/ Tipo"
"Farming/Industrial crops/ABACA ALIAS MANILA";"Admisible Ayudas Asociadas"
"Farming/Industrial crops/ABACA ALIAS MANILA";"Vinificable"
"Farming/Industrial crops/ABACA ALIAS MANILA";"Integrado"
"Farming/Industrial crops/KENAF";"Variedad/ Especie/ Tipo"
"Farming/Industrial crops/KENAF";"Admisible Ayudas Asociadas"
"Farming/Industrial crops/KENAF";"Vinificable"
"Farming/Industrial crops/KENAF";"Integrado"
"Farming/Fruit trees (non-citrus)/YUTE";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/YUTE";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/YUTE";"Vinificable"
"Farming/Fruit trees (non-citrus)/YUTE";"Integrado"
"Farming/Fruit trees (non-citrus)/SISAL";"Variedad/ Especie/ Tipo"
"Farming/Fruit trees (non-citrus)/SISAL";"Admisible Ayudas Asociadas"
"Farming/Fruit trees (non-citrus)/SISAL";"Vinificable"
"Farming/Fruit trees (non-citrus)/SISAL";"Integrado"
"Farming/Woody others/ENCINA";"Variedad/ Especie/ Tipo"
"Farming/Woody others/ENCINA";"Admisible Ayudas Asociadas"
"Farming/Woody others/ENCINA";"Vinificable"
"Farming/Woody others/ENCINA";"Integrado"
"Farming/Berries/ZARZAMORA";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/PUERRO";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/PUERRO";"Admisible Ayudas Asociadas"
"Farming/Vegetables/PUERRO";"Vinificable"
"Farming/Vegetables/PUERRO";"Integrado"
"Farming/Vegetables/PIMIENTO";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/PIMIENTO";"Admisible Ayudas Asociadas"
"Farming/Vegetables/PIMIENTO";"Vinificable"
"Farming/Vegetables/PIMIENTO";"Integrado"
"Farming/Vegetables/MELÓN";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/MELÓN";"Admisible Ayudas Asociadas"
"Farming/Vegetables/MELÓN";"Vinificable"
"Farming/Vegetables/MELÓN";"Integrado"
"Farming/Vegetables/BRÓCOLI";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/BRÓCOLI";"Admisible Ayudas Asociadas"
"Farming/Vegetables/BRÓCOLI";"Vinificable"
"Farming/Vegetables/BRÓCOLI";"Integrado"
"Farming/Vegetables/LECHUGA";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/LECHUGA";"Admisible Ayudas Asociadas"
"Farming/Vegetables/LECHUGA";"Vinificable"
"Farming/Vegetables/LECHUGA";"Integrado"
"Farming/Vegetables/SANDÍA";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/SANDÍA";"Admisible Ayudas Asociadas"
"Farming/Vegetables/SANDÍA";"Vinificable"
"Farming/Vegetables/SANDÍA";"Integrado"
"Farming/Vegetables/CEBOLLA";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/CEBOLLA";"Admisible Ayudas Asociadas"
"Farming/Vegetables/CEBOLLA";"Vinificable"
"Farming/Vegetables/CEBOLLA";"Integrado"
"Farming/Vegetables/APIO";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/APIO";"Admisible Ayudas Asociadas"
"Farming/Vegetables/APIO";"Vinificable"
"Farming/Vegetables/APIO";"Integrado"
"Farming/Vegetables/COLIRRÁBANO";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/COLIRRÁBANO";"Admisible Ayudas Asociadas"
"Farming/Vegetables/COLIRRÁBANO";"Vinificable"
"Farming/Vegetables/COLIRRÁBANO";"Integrado"
"Farming/Vegetables/COLIFLOR";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/COLIFLOR";"Admisible Ayudas Asociadas"
"Farming/Vegetables/COLIFLOR";"Vinificable"
"Farming/Vegetables/COLIFLOR";"Integrado"
"Farming/Vegetables/BERENJENA";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/BERENJENA";"Admisible Ayudas Asociadas"
"Farming/Vegetables/BERENJENA";"Vinificable"
"Farming/Vegetables/BERENJENA";"Integrado"
"Farming/Vegetables/CALABACÍN";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/CALABACÍN";"Admisible Ayudas Asociadas"
"Farming/Vegetables/CALABACÍN";"Vinificable"
"Farming/Vegetables/CALABACÍN";"Integrado"
"Farming/Vegetables/ALCACHOFA";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/ALCACHOFA";"Admisible Ayudas Asociadas"
"Farming/Vegetables/ALCACHOFA";"Vinificable"
"Farming/Vegetables/ALCACHOFA";"Integrado"
"Farming/Vegetables/PEPINO";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/PEPINO";"Admisible Ayudas Asociadas"
"Farming/Vegetables/PEPINO";"Vinificable"
"Farming/Vegetables/PEPINO";"Integrado"
"Farming/Vegetables/ACELGA";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/ACELGA";"Admisible Ayudas Asociadas"
"Farming/Vegetables/ACELGA";"Vinificable"
"Farming/Vegetables/ACELGA";"Integrado"
"Farming/Vegetables/CEBOLLETA";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/CEBOLLETA";"Admisible Ayudas Asociadas"
"Farming/Vegetables/CEBOLLETA";"Vinificable"
"Farming/Vegetables/CEBOLLETA";"Integrado"
"Farming/Vegetables/CHALOTA";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/CHALOTA";"Admisible Ayudas Asociadas"
"Farming/Vegetables/CHALOTA";"Vinificable"
"Farming/Vegetables/CHALOTA";"Integrado"
"Farming/Vegetables/AJO";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/AJO";"Admisible Ayudas Asociadas"
"Farming/Vegetables/AJO";"Vinificable"
"Farming/Vegetables/AJO";"Integrado"
"Farming/Tubers and Roots/CHIRIVÍA";"Variedad/ Especie/ Tipo"
"Farming/Tubers and Roots/CHIRIVÍA";"Admisible Ayudas Asociadas"
"Farming/Tubers and Roots/CHIRIVÍA";"Vinificable"
"Farming/Tubers and Roots/CHIRIVÍA";"Integrado"
"Farming/Vegetables/REPOLLO";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/REPOLLO";"Admisible Ayudas Asociadas"
"Farming/Vegetables/REPOLLO";"Vinificable"
"Farming/Vegetables/REPOLLO";"Integrado"
"Farming/Vegetables/COL ROJA O LOMBARDA";"Variedad/ Especie/ Tipo"
"Farming/Vegetables/COL ROJA O LOMBARDA";"Admisible Ayudas Asociadas"
"Farming/Vegetables/COL ROJA O LOMBARDA";"Vinificable"
"Farming/Vegetables/COL ROJA O LOMBARDA";"Integrado"
"Farming/Vegetables/COL MILÁN O SAVOY";"Variedad/ Especie/ Tipo"
